sold time,time since transaction link,nft,nft link,price,usd,attributes,seller,seller link,buyer,buyer link
13 days ago,https://etherscan.io/tx/0x1a04337c09c7952b968c307b31c3f2d4e167cd1246dc32d69a2028454cc6f2c6,Blaschke Ballet #374 ,https://cryptoslam.io/art-blocks/mint/167000374,0.40000 ETH,"$1,456.52",,0x30f2449b71a67bb22e09eee89438431686189068,https://cryptoslam.io/owner/0x30f2449b71a67bb22e09eee89438431686189068,0xc2b46c60afe93cda3855f67fcda6d6844723ddb8,https://cryptoslam.io/owner/0xc2b46c60afe93cda3855f67fcda6d6844723ddb8
13 days ago,https://etherscan.io/tx/0x3b183258503dabc82d984ac22a8f6ff3db1e0e30f7f231095f6ad185008d1e3a,Blaschke Ballet #437 ,https://cryptoslam.io/art-blocks/mint/167000437,0.41000 ETH,"$1,492.93",,0xa316004bcd968fea5e14af6d80d3716e0c3db35b,https://cryptoslam.io/owner/0xa316004bcd968fea5e14af6d80d3716e0c3db35b,0xc2b46c60afe93cda3855f67fcda6d6844723ddb8,https://cryptoslam.io/owner/0xc2b46c60afe93cda3855f67fcda6d6844723ddb8
13 days ago,https://etherscan.io/tx/0x8f960735957cd34a876b6f31428bd00e9e68c0606e330395c9bc10b0263655cc,a heart and a soul #328 ,https://cryptoslam.io/art-blocks/mint/158000328,0.12500 ETH,$455.16,,0x089ad55045fe72f1f77eaac7e166de9e277600a5,https://cryptoslam.io/owner/0x089ad55045fe72f1f77eaac7e166de9e277600a5,0xc2b46c60afe93cda3855f67fcda6d6844723ddb8,https://cryptoslam.io/owner/0xc2b46c60afe93cda3855f67fcda6d6844723ddb8
13 days ago,https://etherscan.io/tx/0xbaedb5c5672e8427ed9cd93c4c8b7ad422a12371e8ea169103e7c18da711cdb0,SpiroFlakes #966 ,https://cryptoslam.io/art-blocks/mint/136000966,0.12500 ETH,$455.16,,0xfbd4973c37dcb8635feb69126908cc1b04db8635,https://cryptoslam.io/owner/0xfbd4973c37dcb8635feb69126908cc1b04db8635,0xc2b46c60afe93cda3855f67fcda6d6844723ddb8,https://cryptoslam.io/owner/0xc2b46c60afe93cda3855f67fcda6d6844723ddb8
13 days ago,https://etherscan.io/tx/0x1138f60c9fbdc2d8946a11fee58fdf31b3195263ea825965503fbb42ed000f03,Ouroboros #770 ,https://cryptoslam.io/art-blocks/mint/166000770,0.12500 ETH,$455.16,"Palette: Vint, Blend: Soft Light, Border: Double, Shadow: False, Grid: 12x12, Prose: Girdle, Margin: -4vmin, Border: 1vmin",0x8002fd754444c6aaa710b104bf9754525567bc1c,https://cryptoslam.io/owner/0x8002fd754444c6aaa710b104bf9754525567bc1c,0xc2b46c60afe93cda3855f67fcda6d6844723ddb8,https://cryptoslam.io/owner/0xc2b46c60afe93cda3855f67fcda6d6844723ddb8
13 days ago,https://etherscan.io/tx/0x46f63033033504b62a4439c49d730df55d3bc77dcc8a679d0ea98b5a3bb12c23,a heart and a soul #667 ,https://cryptoslam.io/art-blocks/mint/158000667,0.12400 ETH,$450.92,,0x0c79e824e074c878e72a8693ee577e0b02e109b0,https://cryptoslam.io/owner/0x0c79e824e074c878e72a8693ee577e0b02e109b0,0xc2b46c60afe93cda3855f67fcda6d6844723ddb8,https://cryptoslam.io/owner/0xc2b46c60afe93cda3855f67fcda6d6844723ddb8
13 days ago,https://etherscan.io/tx/0x0c2d08dd3f771b80de6bfffaafcafb173ce1311baf2aeb9c747811679c21fa73,Obicera #520 ,https://cryptoslam.io/art-blocks/mint/130000520,1.02929 ETH,"$3,732.38","Palette: Berlin, Centers: 1, Links: 3+, Time: Night, Spice: Vanilla, Feel: Flat, Style: Vert, Splits: Maybe, Echoes: No, Fill: Full",0x0e78c12ad4c2e31ff38c4c0ce2fea1e57b838d47,https://cryptoslam.io/owner/0x0e78c12ad4c2e31ff38c4c0ce2fea1e57b838d47,0xdd15237d5b9d293e62ca478a09bf9a908275016b,https://cryptoslam.io/owner/0xdd15237d5b9d293e62ca478a09bf9a908275016b
13 days ago,https://etherscan.io/tx/0x15645ce6e39f0e082c0817e01c97ddd73a3b23637e6efe72c9153922ed2f9e40,Ouroboros #510 ,https://cryptoslam.io/art-blocks/mint/166000510,0.12000 ETH,$435.14,,0x08d656d0d726febef66388ae5d827a45c0afde4f,https://cryptoslam.io/owner/0x08d656d0d726febef66388ae5d827a45c0afde4f,0xc2b46c60afe93cda3855f67fcda6d6844723ddb8,https://cryptoslam.io/owner/0xc2b46c60afe93cda3855f67fcda6d6844723ddb8
13 days ago,https://etherscan.io/tx/0xde1d7f543db1d5beb0dd3053771544be110566a4558bfb3d50dbcd0219decfab,Himinn #472 ,https://cryptoslam.io/art-blocks/mint/171000472,0.30000 WETH,"$1,087.85",,0xb08c6086872a81ca20e208183ba5a13186d6c6aa,https://cryptoslam.io/owner/0xb08c6086872a81ca20e208183ba5a13186d6c6aa,0xf95f8d46c678f138406b15a795e959365d94a1eb,https://cryptoslam.io/owner/0xf95f8d46c678f138406b15a795e959365d94a1eb
13 days ago,https://etherscan.io/tx/0x4d1aa14a313d04646396f6a1fec69bf4b425e9fa36e4979261c0ceb988f844d1,Spaghettification #567 ,https://cryptoslam.io/art-blocks/mint/99000567,0.12000 ETH,$435.14,"Hue:292, Scheme:Complementary, Style:Standard, Effect:Attract, Scale:5, Rate:3, Count:4",0xd42cad8c3ceb52fe3ace3f6420a1ee998e6e77a9,https://cryptoslam.io/owner/0xd42cad8c3ceb52fe3ace3f6420a1ee998e6e77a9,0xc2b46c60afe93cda3855f67fcda6d6844723ddb8,https://cryptoslam.io/owner/0xc2b46c60afe93cda3855f67fcda6d6844723ddb8
13 days ago,https://etherscan.io/tx/0x66413ac8d2fa332b4e071934932e2b638956e251f06d0707afed465a0a75c754,a heart and a soul #318 ,https://cryptoslam.io/art-blocks/mint/158000318,0.12000 ETH,$435.14,,0x194cfa23ef3366e41c6d289a5333eede19e2d47c,https://cryptoslam.io/owner/0x194cfa23ef3366e41c6d289a5333eede19e2d47c,0xc2b46c60afe93cda3855f67fcda6d6844723ddb8,https://cryptoslam.io/owner/0xc2b46c60afe93cda3855f67fcda6d6844723ddb8
13 days ago,https://etherscan.io/tx/0xefa0af9608a4d25c83f3898331143d1d762eee1900ee5e464eac5b324e85eb73,Spaghettification #322 ,https://cryptoslam.io/art-blocks/mint/99000322,0.12000 ETH,$435.14,"Hue:225, Scheme:Complementary, Style:Standard, Effect:Attract, Scale:9, Rate:6, Count:5",0xed66ce7eee03790056ca5ba5ee61bc4f77ba2ded,https://cryptoslam.io/owner/0xed66ce7eee03790056ca5ba5ee61bc4f77ba2ded,0xc2b46c60afe93cda3855f67fcda6d6844723ddb8,https://cryptoslam.io/owner/0xc2b46c60afe93cda3855f67fcda6d6844723ddb8
13 days ago,https://etherscan.io/tx/0x79e3d154675a00cb99b71e908bc7c3f09c3dac6fa2992465a591293d838562c8,Augmented Sequence #97 ,https://cryptoslam.io/art-blocks/mint/169000097,0.14000 ETH,$510.15,,0xd39e456c22eabf3ab0e58bdeea269927c65f6263,https://cryptoslam.io/owner/0xd39e456c22eabf3ab0e58bdeea269927c65f6263,0xf02cd6f7b3d001b3f81e747e73a06ad73cbd5e5b,https://cryptoslam.io/owner/0xf02cd6f7b3d001b3f81e747e73a06ad73cbd5e5b
13 days ago,https://etherscan.io/tx/0xd0e4d53bdceb29321dce713bc2c7230b23f5694d93b5c3c90f094ba70fd99ba8,Skulptuur #838 ,https://cryptoslam.io/art-blocks/mint/173000838,4.69690 ETH,"$17,115.07",,0x373bf52192116c0fa431af3b6d0677a82549f34b,https://cryptoslam.io/owner/0x373bf52192116c0fa431af3b6d0677a82549f34b,0xebe82f09090c280b54a286c3c0266a3d25daee2b,https://cryptoslam.io/owner/0xebe82f09090c280b54a286c3c0266a3d25daee2b
13 days ago,https://etherscan.io/tx/0xdc21c80a365142f8407c619fec7c495d264c3e29ed1096522bc66bb916ebf24a,Dot Grid #490 ,https://cryptoslam.io/art-blocks/mint/115000490,0.09000 ETH,$327.95,,0x3c23180c1f01fc7988783e08d31f9a5aadd261cf,https://cryptoslam.io/owner/0x3c23180c1f01fc7988783e08d31f9a5aadd261cf,0xc2b46c60afe93cda3855f67fcda6d6844723ddb8,https://cryptoslam.io/owner/0xc2b46c60afe93cda3855f67fcda6d6844723ddb8
13 days ago,https://etherscan.io/tx/0xbcd9bffc32f46e37cd61fa5f3a5ceb78bd461b665522df853f492393ef0d575a,Blaschke Ballet #62 ,https://cryptoslam.io/art-blocks/mint/167000062,0.35000 ETH,"$1,275.37",,0xead6605b9e105e28bd35e9f494131c10c1281ce9,https://cryptoslam.io/owner/0xead6605b9e105e28bd35e9f494131c10c1281ce9,0xc2b46c60afe93cda3855f67fcda6d6844723ddb8,https://cryptoslam.io/owner/0xc2b46c60afe93cda3855f67fcda6d6844723ddb8
13 days ago,https://etherscan.io/tx/0x4bd448bf30a404b449036c5447dd4024f413b3c02d61bfd15762a9939587e65c,Augmented Sequence #989 ,https://cryptoslam.io/art-blocks/mint/169000989,0.11900 ETH,$433.63,,0x98ce912ea90388950bab6779dd104db6f2d540ed,https://cryptoslam.io/owner/0x98ce912ea90388950bab6779dd104db6f2d540ed,0xc2b46c60afe93cda3855f67fcda6d6844723ddb8,https://cryptoslam.io/owner/0xc2b46c60afe93cda3855f67fcda6d6844723ddb8
13 days ago,https://etherscan.io/tx/0xe0ec0ee13590be5c636d2927d18ef2ed831d3264b8cac128f4187ecb1ffcb148,Blaschke Ballet #136 ,https://cryptoslam.io/art-blocks/mint/167000136,0.35000 ETH,"$1,275.37",,0x5600fff97314df41ec057b352e0a6061bffe3c4a,https://cryptoslam.io/owner/0x5600fff97314df41ec057b352e0a6061bffe3c4a,0xc2b46c60afe93cda3855f67fcda6d6844723ddb8,https://cryptoslam.io/owner/0xc2b46c60afe93cda3855f67fcda6d6844723ddb8
13 days ago,https://etherscan.io/tx/0xe70a72944a955341df1315ee374de8b22c4153aee7e3a4ed7cb69140e7d9ff44,a heart and a soul #974 ,https://cryptoslam.io/art-blocks/mint/158000974,0.11900 ETH,$433.63,,0x47baba9b83c7cd484297e771d99076e904647511,https://cryptoslam.io/owner/0x47baba9b83c7cd484297e771d99076e904647511,0xc2b46c60afe93cda3855f67fcda6d6844723ddb8,https://cryptoslam.io/owner/0xc2b46c60afe93cda3855f67fcda6d6844723ddb8
13 days ago,https://etherscan.io/tx/0x9dc14297146f68722d466e87664f4bd8cff91a50a8daeeb43c2189877611b81c,Labyrometry #545 ,https://cryptoslam.io/art-blocks/mint/127000545,0.11500 ETH,$419.05,"Palette: soup, Roundener: Small, Tri Blackener: False, Frame: Solid, Fog: Dense",0x3b3e933fcd163bdeae192109513e6b2dc2f349ed,https://cryptoslam.io/owner/0x3b3e933fcd163bdeae192109513e6b2dc2f349ed,0xc2b46c60afe93cda3855f67fcda6d6844723ddb8,https://cryptoslam.io/owner/0xc2b46c60afe93cda3855f67fcda6d6844723ddb8
13 days ago,https://etherscan.io/tx/0x37aa753ad018745165e09d46c9fd02443ced646bff4702e26667b95147a74927,Augmented Sequence #86 ,https://cryptoslam.io/art-blocks/mint/169000086,0.12000 ETH,$437.27,,0x5cabf9593dc0d2b837a885e37428390165f086a3,https://cryptoslam.io/owner/0x5cabf9593dc0d2b837a885e37428390165f086a3,0xc2b46c60afe93cda3855f67fcda6d6844723ddb8,https://cryptoslam.io/owner/0xc2b46c60afe93cda3855f67fcda6d6844723ddb8
13 days ago,https://etherscan.io/tx/0x73b9d66484903a55d79ba9f2533a628d62f60166860c042fdd8409511c28c75a,Spaghettification #786 ,https://cryptoslam.io/art-blocks/mint/99000786,0.11500 ETH,$419.05,"Hue:351, Scheme:Complementary, Style:Standard, Effect:Attract, Scale:2, Rate:2, Count:5",0x3b3e933fcd163bdeae192109513e6b2dc2f349ed,https://cryptoslam.io/owner/0x3b3e933fcd163bdeae192109513e6b2dc2f349ed,0xc2b46c60afe93cda3855f67fcda6d6844723ddb8,https://cryptoslam.io/owner/0xc2b46c60afe93cda3855f67fcda6d6844723ddb8
13 days ago,https://etherscan.io/tx/0x62ee296bbfce01a0acccebb8981fefa25037bbb5ab602de739ff2f7cbcf943e5,Ouroboros #149 ,https://cryptoslam.io/art-blocks/mint/166000149,0.10990 ETH,$400.47,"Palette: Unicorn, Blend: Overlay, Border: Double, Shadow: False, Grid: 13x13, Prose: Linked, Margin: -5vmin, Border: 1vmin",0x1c8480a2928002549bcec6a04f71aa07b6130a66,https://cryptoslam.io/owner/0x1c8480a2928002549bcec6a04f71aa07b6130a66,0xc2b46c60afe93cda3855f67fcda6d6844723ddb8,https://cryptoslam.io/owner/0xc2b46c60afe93cda3855f67fcda6d6844723ddb8
13 days ago,https://etherscan.io/tx/0x5a4a0b610bed299ced0ada83ebcee7d69468c669ef692de3571316bff158d39b,Augmented Sequence #131 ,https://cryptoslam.io/art-blocks/mint/169000131,0.12000 ETH,$437.27,,0xda27937582b0ed4211e9c322778658b7b151e44d,https://cryptoslam.io/owner/0xda27937582b0ed4211e9c322778658b7b151e44d,0xc2b46c60afe93cda3855f67fcda6d6844723ddb8,https://cryptoslam.io/owner/0xc2b46c60afe93cda3855f67fcda6d6844723ddb8
13 days ago,https://etherscan.io/tx/0xa3b7170975a18405b3bf082907b7e9676a533147801e5f3e10b1801324d97440,Ouroboros #455 ,https://cryptoslam.io/art-blocks/mint/166000455,0.09900 ETH,$360.75,,0x931a01b81f75a61a46f51de52086aa882c9d31c5,https://cryptoslam.io/owner/0x931a01b81f75a61a46f51de52086aa882c9d31c5,0xc2b46c60afe93cda3855f67fcda6d6844723ddb8,https://cryptoslam.io/owner/0xc2b46c60afe93cda3855f67fcda6d6844723ddb8
13 days ago,https://etherscan.io/tx/0xda9780bf129c10f2a0f6d82b185eff32359eb5c30d6ca5e477c3619c59c4a38e,Blaschke Ballet #516 ,https://cryptoslam.io/art-blocks/mint/167000516,0.34900 ETH,"$1,271.72",,0xbbcb54119492581766c1256ffbe8f816c13f26e2,https://cryptoslam.io/owner/0xbbcb54119492581766c1256ffbe8f816c13f26e2,0xc2b46c60afe93cda3855f67fcda6d6844723ddb8,https://cryptoslam.io/owner/0xc2b46c60afe93cda3855f67fcda6d6844723ddb8
13 days ago,https://etherscan.io/tx/0x800add4689f90fd2cfb2dd0e970bffdd514f1cd9134b233e12dc08a402d212bf,Ouroboros #905 ,https://cryptoslam.io/art-blocks/mint/166000905,0.09900 ETH,$360.75,"Palette: Gather, Blend: Color Burn, Border: Double, Shadow: False, Grid: 5x5, Prose: Unary, Margin: -9vmin, Border: 3vmin",0xe6150be3efc6225b74fc3032c1545cf5856620f6,https://cryptoslam.io/owner/0xe6150be3efc6225b74fc3032c1545cf5856620f6,0xc2b46c60afe93cda3855f67fcda6d6844723ddb8,https://cryptoslam.io/owner/0xc2b46c60afe93cda3855f67fcda6d6844723ddb8
13 days ago,https://etherscan.io/tx/0x4971300ec842c317122a3fb44500c612e662be7e561cb399cba633d1962389a5,a heart and a soul #330 ,https://cryptoslam.io/art-blocks/mint/158000330,0.12500 ETH,$455.49,,0x089ad55045fe72f1f77eaac7e166de9e277600a5,https://cryptoslam.io/owner/0x089ad55045fe72f1f77eaac7e166de9e277600a5,0xc2b46c60afe93cda3855f67fcda6d6844723ddb8,https://cryptoslam.io/owner/0xc2b46c60afe93cda3855f67fcda6d6844723ddb8
13 days ago,https://etherscan.io/tx/0xf9f116fff9867c29a1db676b6c0d6b0130fd212685a0d123dfe7a27a04387532,Augmented Sequence #255 ,https://cryptoslam.io/art-blocks/mint/169000255,0.12000 ETH,$437.27,,0xda27937582b0ed4211e9c322778658b7b151e44d,https://cryptoslam.io/owner/0xda27937582b0ed4211e9c322778658b7b151e44d,0xc2b46c60afe93cda3855f67fcda6d6844723ddb8,https://cryptoslam.io/owner/0xc2b46c60afe93cda3855f67fcda6d6844723ddb8
13 days ago,https://etherscan.io/tx/0x6e5254f713ef38ea5e6428ba17dd65a0d12cda48863402c80018362d607cdbc1,Augmented Sequence #150 ,https://cryptoslam.io/art-blocks/mint/169000150,0.12000 ETH,$437.27,,0xda27937582b0ed4211e9c322778658b7b151e44d,https://cryptoslam.io/owner/0xda27937582b0ed4211e9c322778658b7b151e44d,0xc2b46c60afe93cda3855f67fcda6d6844723ddb8,https://cryptoslam.io/owner/0xc2b46c60afe93cda3855f67fcda6d6844723ddb8
13 days ago,https://etherscan.io/tx/0x59a5b7b66e86f4f1dae7274291299f420c8b0f7bd0781c7e6c07e0a660ea3436,Ouroboros #354 ,https://cryptoslam.io/art-blocks/mint/166000354,0.12500 ETH,$455.49,"Palette: Cephalo, Blend: Overlay, Border: Ridge, Shadow: False, Grid: 2x2, Prose: One is the All, Margin: -6vmin, Border: 4vmin",0x97f80b0026afc165888eb3608874c902b6aed3d6,https://cryptoslam.io/owner/0x97f80b0026afc165888eb3608874c902b6aed3d6,0xc2b46c60afe93cda3855f67fcda6d6844723ddb8,https://cryptoslam.io/owner/0xc2b46c60afe93cda3855f67fcda6d6844723ddb8
13 days ago,https://etherscan.io/tx/0x05f9e1189a356de4a3ae7beb3c7486490061e120b9d47c7a84b5ebb04096962e,Blaschke Ballet #183 ,https://cryptoslam.io/art-blocks/mint/167000183,0.34800 ETH,"$1,268.08",,0xbbcb54119492581766c1256ffbe8f816c13f26e2,https://cryptoslam.io/owner/0xbbcb54119492581766c1256ffbe8f816c13f26e2,0xc2b46c60afe93cda3855f67fcda6d6844723ddb8,https://cryptoslam.io/owner/0xc2b46c60afe93cda3855f67fcda6d6844723ddb8
13 days ago,https://etherscan.io/tx/0x8795def5c38c3d6d5d78f0fe0a97f194359706c4577caaba6c60257eab24f63e,Blaschke Ballet #595 ,https://cryptoslam.io/art-blocks/mint/167000595,0.34500 ETH,"$1,257.15",,0xbbcb54119492581766c1256ffbe8f816c13f26e2,https://cryptoslam.io/owner/0xbbcb54119492581766c1256ffbe8f816c13f26e2,0xc2b46c60afe93cda3855f67fcda6d6844723ddb8,https://cryptoslam.io/owner/0xc2b46c60afe93cda3855f67fcda6d6844723ddb8
13 days ago,https://etherscan.io/tx/0xbfd941ca0c28c13f0b2b53a68ffb96c47d2661fa85cbaa106840901259e1875f,Paper Armada #179 ,https://cryptoslam.io/art-blocks/mint/37000179,0.37400 WETH,"$1,362.82","Type: Trooper, Palette: Mono, Coloring strategy: Single, Base color: White, Angle: Tilted left, Coordination: Bad, Unit shape: Ship, Width: 12, Height: 22",0xe3a18f42c4ee570d2a8153eab145226f7eea11a3,https://cryptoslam.io/owner/0xe3a18f42c4ee570d2a8153eab145226f7eea11a3,0x6c3a80b5dba28b3bcc8e7b2ced6403d9087bf0fb,https://cryptoslam.io/owner/0x6c3a80b5dba28b3bcc8e7b2ced6403d9087bf0fb
13 days ago,https://etherscan.io/tx/0x334781f0c2bfcee6b2a6844a4c4265bcbeeb9ab7ebe3bb4325cb55825fee7d63,Chromie Squiggle #2279 ,https://cryptoslam.io/art-blocks/mint/2279,15.50000 ETH,"$56,480.57","Starting Color: 51, End Color: 57, Color Spread: 13, Color Direction: Reverse, Height: 3, Segments: 17, Steps Between Segments: 200",0xef6d69922bc2d038cb508086846524f8011c4a74,https://cryptoslam.io/owner/0xef6d69922bc2d038cb508086846524f8011c4a74,0xc0f9e8de7ce5ad40979de08b6b746ba47ca608cc,https://cryptoslam.io/owner/0xc0f9e8de7ce5ad40979de08b6b746ba47ca608cc
13 days ago,https://etherscan.io/tx/0x4954a5369f52dc1aa7ac3cf573577333a68885937cd29930f18673f086f1b47b,Gravity 12 #270 ,https://cryptoslam.io/art-blocks/mint/96000270,0.80000 WETH,"$2,913.76","Mode:Bright, Color:Duotone, Shape:Circle, Density:Mid, Mass:Mid, Gravity:Low",0xfa1f34ab261c88bbd8c19389ec9383015c3f27e4,https://cryptoslam.io/owner/0xfa1f34ab261c88bbd8c19389ec9383015c3f27e4,0x91d1dde1d76d2adf35c162171691d333ed0f7c0a,https://cryptoslam.io/owner/0x91d1dde1d76d2adf35c162171691d333ed0f7c0a
13 days ago,https://etherscan.io/tx/0x554b41441f1b51c3abfc8690097d55471b518c2e3ac5d2a113b1d539ed6f3074,Eccentrics 2: Orbits #444 ,https://cryptoslam.io/art-blocks/mint/139000444,2.13000 ETH,"$7,764.23","Color Scheme: Painted, Palette: Fearless, Background: Radial, Layout: Facade, Allow Arches: True, Allow Clones: True, Allow Hexes: False, Allow Ovals: False, Force Circles: False, Inverted Arch: False",0x2c15d08b51ab773c23387ae48bb7978b6e58f02e,https://cryptoslam.io/owner/0x2c15d08b51ab773c23387ae48bb7978b6e58f02e,0xf95f8d46c678f138406b15a795e959365d94a1eb,https://cryptoslam.io/owner/0xf95f8d46c678f138406b15a795e959365d94a1eb
13 days ago,https://etherscan.io/tx/0x39f70ac1d44a663dd4fbfdabcf006e882fc8a17ac5a60942354591d0a2f51bda,Scribbled Boundaries #811 ,https://cryptoslam.io/art-blocks/mint/131000811,1.99990 ETH,"$7,289.99","Color Mode: Hockney, Shape Mode: Melita, Thickness Mode: Standard, Aspect Ratio: Standard",0x8ec64195a860fba2e5b01df2b6793f2641bd8903,https://cryptoslam.io/owner/0x8ec64195a860fba2e5b01df2b6793f2641bd8903,0xbb416feca6c36a13e7848eaeab0099d02a3440b4,https://cryptoslam.io/owner/0xbb416feca6c36a13e7848eaeab0099d02a3440b4
13 days ago,https://etherscan.io/tx/0xe8eac7a0c86ad6c69d8c1bd68de424f56a6ab109b0247c34e2586f652d734127,Chromie Squiggle #1039 ,https://cryptoslam.io/art-blocks/mint/1039,13.95000 ETH,"$50,721.49","Slinky, Starting Color: 72, End Color: 91, Color Spread: 47, Color Direction: Reverse, Height: 3, Segments: 18, Steps Between Segments: 50",0x69d45330fff34941f2825791dfeded2145463c96,https://cryptoslam.io/owner/0x69d45330fff34941f2825791dfeded2145463c96,0x0d133a56c703174d5de3a9677dbae485bc9b381a,https://cryptoslam.io/owner/0x0d133a56c703174d5de3a9677dbae485bc9b381a
13 days ago,https://etherscan.io/tx/0x24de30620f0bfcb9e7e9212a5f142007018d0d6c35af5c9ae046d4af2e9d621b,Chromie Squiggle #8418 ,https://cryptoslam.io/art-blocks/mint/8418,13.95000 ETH,"$50,721.49","Starting Color: 159, End Color: 92, Color Spread: 18, Color Direction: Reverse, Height: 3, Segments: 17, Steps Between Segments: 200",0x62afe855998565481bf7ce67aac2bb5a1efa1083,https://cryptoslam.io/owner/0x62afe855998565481bf7ce67aac2bb5a1efa1083,0x0d133a56c703174d5de3a9677dbae485bc9b381a,https://cryptoslam.io/owner/0x0d133a56c703174d5de3a9677dbae485bc9b381a
13 days ago,https://etherscan.io/tx/0xee32415a1e07cbc873e470f7c43afd089127665f105e53d9360ad3643c6dfe1b,Flowers #2627 ,https://cryptoslam.io/art-blocks/mint/116002627,0.30000 ETH,"$1,090.78","Disposition : Single, Flowers : 1, Colour A : Dark Orange, Colour B : Green, Gradient : Yes, Background :White, Line density : Low, Alternate lines : No, Rings : 1, Rings size : Small",0xc49b6c714feaf22b12eb02a01521dab6edd1fcbd,https://cryptoslam.io/owner/0xc49b6c714feaf22b12eb02a01521dab6edd1fcbd,0x148add2c21d2ce5dc6c74092efc5ec7085aab571,https://cryptoslam.io/owner/0x148add2c21d2ce5dc6c74092efc5ec7085aab571
13 days ago,https://etherscan.io/tx/0x61f9a434c67302734fe8f7760d67a8b6ed632ff674ffdfd7b8fef6c076d6e714,I Saw It in a Dream #198 ,https://cryptoslam.io/art-blocks/mint/102000198,0.20000 WETH,$727.19,"Background: Stipple, Palette: Saturated, Layers: 2, Eyes: 0, Middle Lines: 2, Colors: 4, Depth: Normal, Transparent: false, Layer 1 Points: Odd, Layer 1 Scale: 3.2",0x613d2f6375189f73d802338f83cef647c2b3b206,https://cryptoslam.io/owner/0x613d2f6375189f73d802338f83cef647c2b3b206,0x65bd6a518c0d58d314034d519ce69b3e05a806e4,https://cryptoslam.io/owner/0x65bd6a518c0d58d314034d519ce69b3e05a806e4
13 days ago,https://etherscan.io/tx/0xef6220e7d9440cf12810206591d34dca1d76e56eee1cbf3c6e1ca2bb48c6648e,Eccentrics 2: Orbits #261 ,https://cryptoslam.io/art-blocks/mint/139000261,1.75000 ETH,"$6,362.91","Color Scheme: Homage, Palette: Verdigris, Background: Rising, Layout: Sidelights, Allow Arches: True, Allow Clones: True, Allow Hexes: True, Allow Ovals: False, Force Circles: False, Inverted Arch: False",0x1e5fe56aa8f66909fc7f2239749897e171380b65,https://cryptoslam.io/owner/0x1e5fe56aa8f66909fc7f2239749897e171380b65,0xf95f8d46c678f138406b15a795e959365d94a1eb,https://cryptoslam.io/owner/0xf95f8d46c678f138406b15a795e959365d94a1eb
13 days ago,https://etherscan.io/tx/0x8c079848b3edd530aa7eb310475e7a6e8092012c2b7056341ef08bd9079ac4c0,Ouroboros #906 ,https://cryptoslam.io/art-blocks/mint/166000906,0.09900 ETH,$359.96,"Palette: Vint, Blend: Overlay, Border: Solid, Shadow: False, Grid: 8x8, Prose: Encircle, Margin: -7vmin, Border: 2vmin",0xe6150be3efc6225b74fc3032c1545cf5856620f6,https://cryptoslam.io/owner/0xe6150be3efc6225b74fc3032c1545cf5856620f6,0xf0c4a744d5763117f8730a1c65a0c0a330894c0c,https://cryptoslam.io/owner/0xf0c4a744d5763117f8730a1c65a0c0a330894c0c
13 days ago,https://etherscan.io/tx/0xfc95fbe09c6c7139a72fe0ee70903173b813f17ae6152befe7956433a2a4a784,Augmented Sequence #15 ,https://cryptoslam.io/art-blocks/mint/169000015,0.10800 ETH,$392.26,,0xd6fa29dc1a4db2ca919b2428fa39afec716c96d6,https://cryptoslam.io/owner/0xd6fa29dc1a4db2ca919b2428fa39afec716c96d6,0x9248e064a96a09411960f1f5304a034be90ef0d0,https://cryptoslam.io/owner/0x9248e064a96a09411960f1f5304a034be90ef0d0
13 days ago,https://etherscan.io/tx/0x5fbb2954b4cb5ba36a6f3f0816079a3d3faa3a71584d470ddc1453545b9bb45a,Neighborhood #80 ,https://cryptoslam.io/art-blocks/mint/146000080,0.60000 ETH,"$2,179.21","Vantage: Sidewalk, Orientation: Square, Masonry: Brick, Grille: None, Time: Day, Interaction: None",0x46ae5b30edfde7a6f83285f8ae98a2e97c9445dd,https://cryptoslam.io/owner/0x46ae5b30edfde7a6f83285f8ae98a2e97c9445dd,0x1ede6ed83cb8187fce376289370ec1e67ebaa840,https://cryptoslam.io/owner/0x1ede6ed83cb8187fce376289370ec1e67ebaa840
13 days ago,https://etherscan.io/tx/0x98390409869bfd0d82b73906f56494196ad8eccd510d566eaae59321ce9546a8,720 Minutes #279 ,https://cryptoslam.io/art-blocks/mint/27000279,5.40000 ETH,"$19,612.88","See Double Colors: No, Personality: Extrovert, Brightness: Flat, Shape: Hexagon, Inner Shape: N/A, Type: Simple, Size: Regular, Sparkles: No, Movement: Loops, Speed: Smooth",0x11d91151f54d4edc390ba4fc650afdaef4b676ee,https://cryptoslam.io/owner/0x11d91151f54d4edc390ba4fc650afdaef4b676ee,0xb7275da969bca3112d1fdba03385ed2c02002642,https://cryptoslam.io/owner/0xb7275da969bca3112d1fdba03385ed2c02002642
